,subject,title,content
10,javascript,3년차에 PHP 버리고 JAVA 로 환승에 대해,"안녕하세요, 스타트업에서 3년차 풀스택으로 일 하고 있는 개발자입니다. 스타트업이라고 하기에는 좀 오래됐고 중소라기에는 규모가 상당히 작은 회사인데요, 규모가 작다 보니 할 수 있는 업무는 웹페이지 퍼블리싱, DB 데이터 관리, API 개발, 서버 프로그램 개발 등 자잘한 업무는 모두 보는 중입니다. 주로 아래 업무로 진행 중에 있습니다. - php, javascript, jquery, nginx 사용하는 웹앱 서비스에서 웹 페이지 부 개발과 API 개발 - nodejs 를 이용하여 라즈베리파이 DB 세팅 프로그램, ICT 장비에서 데이터 넘어오는 데이터 파싱하여 DB 저장 - nodejs 활용하여 라즈베리파이에서 서버에 웹소켓 연결 - php, javascript 이용하여 웹앱에서 서버 웹소켓 연결 => 웹소켓을 통한 명령 전달 및 이벤트 처리 아무래도 작은 규모 회사다 보니 연봉이 적은 편이긴 하나 그동안은 함께 일하던 동기나 사수가 있어 버티며 경력이라도 쌓자 하는 생각이 였습니다. 그러나 3년 정도 경력이 쌓이고 보니 php 는 한계가 있음을 느끼고 있고 nodejs 만으로는 취업이 어려울 듯하여 java 로 갈아타야하나 생각 중에 있었고, 회사에서는 점점 반복된 업무에 촉박한 일정에, 점차 인세티브가 적어지고 연봉이 적게 오르고 회사 어렵다는 말을 되풀이 하여 이직을 마음 먹게 되었습니다. 이직에 관해 알아보고 계획을 세우던 중 급작스럽게 그동안 버팀목이던 팀장님의 퇴사로 이직에 대한 마음이 너무 급해져서 조언을 구하고자 질문을 올려봅니다...! [질문 사항] 1. PHP, nodejs 가 주 언어 였는데 java 로 바꿔서 가는 것이 맞는지, 만약 java 로 간다면 경력으로 지원을 해야할지 신입으로 들어가야 할지 2. java 에 대해 학교에서 배운 이후로 시도 해 본적이 없는데 어떻게 공부를 시작해야 할지, 회사를 퇴사 후 부트캠프나 강의를 들으면서 공부해서 취업하는 것에 대한 생각 (약 4~6개월 정도 공백 예상하고 있습니다.) 3. 이직 시에는 개인 프로젝트를 만들어서 이직을 하는 건지, 전에 회사에서 했던 업무를 소개하는 식으로 업무 경력서? 를 준비해서 지원을 하는 건지 (이직 준비에 관한 조언 부탁드립니다.) 4. 이건 개인적인 고민인데 제가 나가고 나면 이제 1년 정도 된 후임 개발자 한분만 남는데 이직을 하는 시기가 너무 고민이 됩니다. 마음이 심란하고 지쳐 당장이라도 퇴사하고 싶은 데 마음이 걸리고 미안해져서 퇴사를 망설이고 이참에 공부해서 이직을 하는게 맞는 건지 고민 중에 있습니다. 이직, 언어 변경에 관하면 어떤 조언이라도 부탁드립니다. 감사합니다."
11,javascript,PHP 개발자 java 전향 조언 부탁드리겠습니다.,"안녕하세요. 저는 전공자이고, PHP로 첫 커리어를 시작했습니다. 첫 회사에서 레거시 php(v5), javascript, jquery, mysql 로 자사 서비스 유지보수 진행했고, 프레임워크X, git을 사용하지 않고 ftp로 서버에 붙어서 개발하는 방식이었습니다. 2년 조금 넘게 다녔지만, 미래가 너무 없다는 생각에 퇴사 후 모던 PHP, Laravel 공부를 할까 했지만, PHP 시장에서 Laravel 을 사용하는 회사가 너무 적어서 좋은 기회가 많이 없을 것 같더라구요ㅠㅠ그 래서 java/spring으로 커리어 전환을 목표로 공부하고 있습니다. 현재 이력서를 여기저기 넣고있는데, java/spring 관련 회사는 다 떨어지고 PHP 회사는 이력서가 잘 통과하더라구요. 최근에 PHP/CI 사용하는 회사에 합격을 하게됐는데, 회사를 다녀야 할지 고민입니다. 연봉은 이전 다니던 회사보다 약 20% 정도 높아졌습니다. 커리어 전환을 위해서 퇴사를 하여 공백기를 거의 1년넘게 가졌는데, PHP를 다시 하는게 미래를 생각하면 맞는건지 너무 고민이 됩니다.. ㅠㅠ PHP에서 java/spring 으로 이직하셨던 선배님들은 경력 or 신입 중 어떻게 이직을 성공하셨는지가 궁금합니다. 너무 두서 없이 쓴 것 같지만, 따끔한 조언 및 충고 부탁드리겠습니다! ㅠㅠ"
12,javascript,안녕하세요 입사한지 한달도안된 신입개발자입니다.,"안녕하세요 고졸 6개월학원출신 신입개발자입니다. 원래 처음엔 독학을 해서 프론트로는 html css javascript 백엔드로는 nodejs로 express 프레임워크를 활용해서 배포는 안하고 로컬에서만 웹을 만들어봤습니다. 그 뒤로 한국에서 개발자로 살아남으려면 java로 해야된다고해서 6개월 학원으로 공부하러가서 html,css,js, java springboot로 개인프로젝트로 웹을 만들어보고react, kotlin, springboot로 e-commerce 팀프로젝트로 웹을 만들어봤습니다. Aws로 배포를 진행하고 cicd를 적용해보았지만 배포 cicd 는 솔직히 경험정도지 혼자하라고하면 좀 막막할정도의 수준입니다. 고졸인데 CS, 자료구조, 알고리즘 관련은 아직 공부를많이 해보지 않은상태며 학원끝나고 CS 초반부 공부하는중에 취직을 한 상태입니다. 첫 과업으로 주어진것이 클라우드 아키텍처를 보고 어떠한 규칙을 만들어오라는 건데 저는 웹관련해서 만들어보기만했지 아키텍처를 보고 파악할줄도 모릅니다. 저는 궁금합니다. 저는 개발자라는건 프론트쪽에서 react, jquery, vue 같은거나 백엔드관련해서는 java spring, django같은 것들로 코드를 치고 개발하는건줄 알았는데 갑자기 엔지니어의 일같은 일을 맡고 알해서 만들어서 문서화해오라는게 이런 일들을 하는게 원래 그런건지 모르겠습니다. 솔직히 아키텍처관련은 해본적이 없어서 어떻게 만들어야하는지 여쭤보아도 기술언어를 섞어가면서 말씀하셔도 70퍼는 못알아먹겠고 나중에 하시는 말씀은 괜찮아 개발자니깐 문제해결능력으로 어떻게는 해오면 된다라는 말만 돌아오고해서 이게 맞나 싶습니다. 이것때문에 개발자가 이런건가 퇴사해야하나 고민이 많습니다. 면접때를 생각하면은 아마 제가 react로 웹을 만든걸 인상깊게 보신것같은데..., 아마 이 과제를 주신분이 면접을 보셨으면 전 떨어졌을것 같습니다. 이런 일들 때문에 이게 개발자인가 생각들고 너무 막막하고 찾아봐도 관련내용이 너무 안나와서 퇴사생각만 자꾸듭니다. 혹시 해주실 말씀들 있으실까요..."
13,javascript,백엔드 개발자 취업언어 Node vs Java,"처음에 코딩 접할때 HTML/CSS/Javascript 로 접하다보니 Javascript가 익숙해지고, 클라이언트와 서버 둘다 개y발 가능하다는 점에 이점을 느껴서 계속 Javascript를 공부하고있습니다. 전에 일하던 회사를 그만두고 개발자 커리어를 시작하고싶어 준비중입니다. 제 생각엔 백엔드 개발자가 취업에 좀 더 유리할것 같아서 백엔드로 취업을 해보자 합니다. (프론트엔드도 백엔드 언어만큼 열심히 하고있습니다) 아무래도 Java쪽이 좀더 공고가 많다보니 Java를 준비 해야할지, 공부하던 Javascript(Typescript)와 NodeJs를 좀더 깊게 공부를 하는게 괜찮을지 고민입니다 Node는 NestJs, TypeORM 이용해서 서버개발 공부중입니다 Java는 베이스가 아예 없습니다"
14,javascript,Top-level에서 function declaration vs function expression,"안녕하세요. javascript를 사용하면서, Top-level function을 선언하는 방식에 대해서 질문드립니다. 저는 Vue3를 이용해서 개발을 하고 있는데, vue 파일의 script단을 포함해서 플러그인으로 만드는 ts, js 파일에서도 함수 표현식을 이용해서 함수를 정의해왔습니다. 근데 제가 되게 자주 살펴보는 Anthony Fu라는 분의 eslint-config에서 최근에 Top-level function을 전부 함수 선언식으로 변환하게끔 적용하셨더라구요. 아마 제가 이 코딩스타일을 적용하게되면, 지금까지 모든 함수를 함수 표현식으로 정의 해왔는데, 전부 함수 선언의 형태로 바뀌게 될 것 같아요. 물론 함수 선언형태로 함수를 정의하면 호이스팅과 같은 부분에서 이점이 있긴 할텐데, 그 외의 이점이 크게 와닿지 않고 있습니다. auto import를 위한 global imports를 만드는데 있어서 함수 선언방식으로 정의되는게 tracking하는데 좀 더 편한가(?)라는 추측만 하고 있습니다. 앞에 서론이 길었는데, ""top-level에서 function declaration이 가지는 명확한 이점이 있을지?”가 궁금해서 질문 글을 올리게 되었습니다. 여러분들은 Top-level function을 어떤 식으로 정의하시나요? 의견 주시면 감사하겠습니다."
15,javascript,"개발자 구하고 있습니다. (지학사, ~ 06/09)","https://jihak.co.kr/company/recruit_list.asp ① 풀스텍 개발 경력(5년 이상) 정규직 : 주요업무 - 자사 교육 플랫폼 서비스 개발 및 운영, 교과서 관련 교육 콘텐츠 웹 서비스 개발, LMS 시스템 고도화 및 운영 : 자격요건 - Linux, JAVA 등 개발언어 사용, AWS/DB 클라우드 연동, Web 개발 및 운영 : 포트폴리오 제출 필수 : 우대사항 - JPA, DBMS 경력, Rust 도큐먼트 프로세싱(파싱,랜더링)경력, 에듀테크업체 개발 경력 ② 프론트엔드 개발 경력(5년 이상) 정규직 : 주요업무 - 자사 교육 플랫폼 서비스 개발 및 운영, LMS 시스템 고도화 및 운영 : 자격요건 - Vue, React 등 Java script 프레임워크 라이브러리 사용 개발 경험, 오픈 소스 활용 및 SaaS서비스 연동 개발 경험, 다양한 뷰어 콘텐츠 연동 개발 경험 : 포트폴리오 제출 필수 : 우대사항 - 에듀테크업체 개발 경력, SI프로젝트 경험자, JAVA 개발 경험자, 웹 표준, 반응형 서비스 이해도 보유 ③ 백엔드 개발 경력(5년 이상 )정규직 : 주요업무 - 자사 교육 플랫폼 백오피스 개발 및 운영, LMS 시스템 고도화 및 운영, CRM 개발 및 운영 : 자격요건 - Web 개발 및 운영 , JAVA, ASP, Linux 등 개발언어 사용, AWS/DB클라우드 연동 : 포트폴리오 제출 필수 : 우대사항 - 컴퓨터 관련 학과 전공, JAVA개발경험 - 본사(서울) - 급여 : 회사내규 - 전형절차 : 1차(서류) → 2차(팀장면접) → 3차(임원면접) 개발자 구하기가 하늘에 별따기네요. 어떻게 하면 구할 수 있을까요?"
16,javascript,주니어 프런트엔드 개발자에게 CS 지식은 별로 중요하지 않나요?,"안녕하세요, 중소기업 다니는 React 개발 경력 6개월된 주니어 프런트엔드 개발자입니다. 질문부터 먼저 드리면, 프런트엔드 개발자가 CS 지식(자료구조, 알고리즘, 네트워크 정도) 습득을 위해 퇴근 후 3~6개월정도 따로 공부하는 것은 시간 낭비일까요? (물론 무엇이든 아무것도 하지 않는 것보다 하는 것이 좋겠지만, 우선순위측면에서도 CS 지식이 과연 현재 제 상황에서 높은 순위를 차지하는지도 궁금합니다.) 제가 프런트엔드 개발자임에도 불구하고 CS 지식을 공부하려고 하는 이유는 크게 2가지입니다. 1. 대기업 코딩테스트를 통과하고, 기술 면접에서 CS 지식에 대한 대답을 잘하기 위해서 2. 네트워크의 경우 실무에서도 문제 해결을 위해 직결되는 지식이라고 생각하고, 자료구조, 알고리즘의 경우 실무에서 직접 쓰일 일은 많이 없겠지만, 개발자로서 문제를 정의하고 해결해나가는 역량을 키울 수 있을 것 같아서 또한, 근래에 시리즈 C~D 정도되는 스타트업 기술 면접을 본 적이 있는데요, 질문들중, 약 1/2은 React, 1/4는 CS, 1/4는 JavaScript 질문이었고, 제 스스로 느끼기에 React 질문은 80%이상 잘 대답했으나, 나머지 CS와 JavaScript쪽에서는 조금 대답이 약했다고 생각했기 때문에 CS와 JavaScript 기본기에 좀 더 집중해야겠다는 생각을 했습니다. 아무쪼록 현재 CS와 JavaScript쪽에 최소 몇개월을 집중해서 기반을 더 잘 닦아야겠다는 생각과 실천을 하고 있던 중, 근래에 운좋게 누구나 알만한 IT 대기업의 프런트엔드 개발 리드분을 만나서 이와 관련된 질문은 했었는데요, 그 분께서는 ""CS 지식은 프런트엔드 개발에서 솔직히 많이 쓰이지 않으니, 차라리 React관련된 것들을 더 깊게 파는 것이 좋겠다.(이직을 위해서든 개발을 위해서든)""라고 말씀하셨습니다. 거기서 제가 들었던 생각은 IT 대기업들 중에서도 면접 전에 코딩테스트를 보는 기업도 있고 사전과제를 보는 기업도 있는걸 보면, 사전과제를 보는 기업(위에서 만났던 개발 리드분 기업이 그렇습니다.)들은 프런트엔드 개발자에게 CS 지식은 크게 중요하지 않으니 과제로 내주는 것 같다는 생각이 들고, 코딩테스트를 보는 기업들은 그래도 능력있는 개발자를 뽑으려면 프런트엔드 직무 또한 기초적인 CS 지식이 있어야 한다고 생각하는 것 같습니다. 정리하자면, 저는 이직을 위해서도 그렇지만, 개발자로 일하는 그날까지 프런트엔드 개발자도 CS 지식을 어느 정도 알고 일하는 것이 좋을거란 생각이 드는데요(지금이 그걸 공부해야 하는 적기라고 생각합니다.), 과연 제가 3~6개월정도 CS 지식을 공부하는 것은 React를 좀 더 깊게 파는 등의 다른 것들과의 우선순위까지 따져보았을 때 시간 낭비일까요? 현업에서 최소 2년이상은 프런트엔드 개발만 하신 분들의 의견을 듣고싶습니다. 긴 글 읽어주셔서 감사합니다."
17,javascript,백엔드 공부 시작시 취업을 위해 어떤 언어 프레임을 공부하는게 좋을까요?,"이제 막 개발 공부를 시작하려고 마음 먹은 입문자입니다. 프론트엔드보다는 백엔드가 제 적성에 맞는 거 같아 백엔드를 준비하려고 했는데 현재 백엔드에서 많이 쓰이는 언어는 java/spring이고 현재는 적지만 앞으로 많이 쓰일 것으로 예상되는 언어는 javascript/node.js라고 들어서 어떤 언어로 공부를 시작해야할지 고민입니다. 취업을 빨리 해야해서 일자리가 많은 java/spring을 공부할까 싶다가도 많이 쓰이는 만큼 잘하는 사람이 넘쳐나 제 자리가 있을까싶고 Javascript/node.js는 현재 일자리가 많지 않지만 또 그만큼 java/spring에 비해서는 백엔드에서 많이 쓰지않아 제 자리가 조금 더 있지 않을까싶고 생각이 많아 결정이 너무 어렵습니다. 요즘같은 시기에 백엔드 공부를 시작해서 취업하고 꾸준히 일하려면 Java/spring, javascript/node.js 중 어떤 언어를 선택해서 커리어를 쌓아가는게 유리할까요?"
18,javascript,Javascript 에서 setTimeout으로 redirect 후 뒤로가기 했을때 이전 페이지가 아닌 전 전 페이지로 돌아가는 이유,"크롬 브라우저에서 스크립트 setTimeout으로 이동 후에 이동 된 페이지에서 브라우저 뒤로가기 버튼을 누르면 이전 페이지가 아니라 그 전 페이지로 이동 되는 문제가 있는데 어떻게 해결 할 수 있을까요? 현재 a, b, c html 3개 파일이 있고 a는 누르면 b로 이동하는 버튼 하나를 가지고 있습니다. b는 아무 동작 없이 setTimeout으로 cl로 이동합니다. c는 아무 코드가 없고 코드를 작성할 수 없습니다. a에서 버튼을 눌러서 b로 location.href 로 이동 후 b에서 setTimeout(() => {location.replace('c.html')}, 5000) 으로 c로 이동 한 뒤 c 에서 뒤로가기를 하면 b가 아닌 a로 이동 됩니다. (b에서 유저가 클릭이나 다른 액션을 하면 c에서 뒤로가기 시 b로 오지만 아무런 액션이 없을 때 a로 돌아갑니다.) c를 수정할 수 없을 떄 b를 수정해서 이 이슈를 해결하는 방법이 있을까요? stackoverflow (https://stackoverflow.com/questions/76197884/after-redirect-from-settimeout-chrome-edge-back-button-doesnt-work-well) 에도 비슷한 이슈가 있는데 여기도 해결된 답은 없어서 여기에 질문을 남겨봅니다."
19,javascript,리액트네이티브 웹뷰에서 카카오 로그인 관련 질문드려요,"안녕하세요. 웹 개발자여서 리액트 네이티브 cli로 웹뷰만 했을 뿐 아무것도 모릅니다.ㅜㅜ 원인: 웹뷰에서 카카오 로그인을 붙였습니다. 하지만 안드로이드에서 카카오 로그인이 되지 않습니다. 이유를 찾아보니 카카오 개발자 문서에 https://developers.kakao.com/docs/latest/ko/javascript/hybrid 안드로이드는 따로 뭘 해줘야 한다고 합니다. 'JavaScript SDK가 카카오톡 실행을 위한 Intent URI를 생성해 호출합니다. 웹뷰에서는 WebViewClient#shouldOverrideUrlLoading 메서드를 오버라이딩(Override)하여 Intent를 파싱(Parsing)하고, 해당 Activity를 실행해야 합니다.' 하지만 저것을 어디에 오바라이딩 해야하는건지 전혀 모르겠습니다. 도와주세요"
20,javascript,node.js vs spring,안녕하세요 저는 플러터다트로 프론트엔드부분을 개발하고 node.js와 java spring중 하나를 선택해서 백엔드 개발을 할려고 하는데 어떤 언어를 선택하여 공부하고 개발할지 고민입니다. node.js와 java spring의 장단점에 대해서는 알아봤고 혼자 간단한 앱을 개발하기 때문에 node.js를 선택하려고 했으나 저는 javascript언어를 잘 모릅니다 하지만 java는 어느정도 알고 있기 때문에 javaspring을 공부해서 개발하는게 맞나 라는 고민도 듭니다 .
21,javascript,백엔드 Java 와 Node.js,"24살 컴공과 학생이며, 1년간 Node.js를 공부해왔습니다. JavaScript에 재미를 붙이며 백엔드 개발자가 되고자 Node.js를 선택했습니다. 하지만, MSA의 대세나 Node.js의 해외 인기, 중소기업과 스타트업에서의 인기에도 불구하고, 제가 해외진출을 할지 모르겠고, 스타트업이나 중소기업에서 제가 목표로 하는 연봉을 받을 수 있을지 모르겠습니다. 그리고 PHP가 Java Spring에 의해 대체된 것처럼, Node.js가 대체할 수도 있다고 생각은 들지만 적어도 중소기업(혹은 스타트업)이 대기업 정도가 되었을 때의 이야기 라고 생각합니다. 현재 가장 큰 고민은 개발 시장과 연봉입니다. 네카라쿠배당토에 대한 욕심 보다는 그냥 적당히 일 하며 지속적인 성장을 원합니다.(성장 욕심이 없는 것이 아닙니다) JavaScript 학습을 통해 다른 언어에 대한 두려움은 사라졌으며, 현재는 Java로 전환해야 할지, 아니면 Node.js(나중에는 Python도)를 더 깊이 파야 할지 고민 중입니다. 현재는 알고리즘 학습에 집중하고 있어 Node.js 학습은 잠시 중단한 상태입니다."
22,javascript,내년 군 입대하는 백엔드(Java/Spring) 지망 1학년입니다.,"안녕하세요. 내년 군 입대하는 백엔드(Java/Spring) 지망 1학년입니다. (2학년 '빅데이터'전공 예정) 소프트웨어학부 커리큘럼: 1학년- Java, 이산구조, 선형대수 2학년- C, C++, (자료구조, 논리설계 및 실험, 컴퓨터구조, 알고리즘) 저의 질문은 다음과 같습니다. 1. '백엔드' 지망시 (자료구조, 알고리즘, 운영체제, 네트워크, DB 등) 많은 CS과목 중 어느 것을 어느 순서로 집중적으로 공부해야 할까요? 또한 추천하시는 책이 있을까요? 2. 군 복무 중 틈틈이 영단어 공부할 생각인데, 개인시간 때는 CS과목과 '스프링 부트3 자바 백엔드 개발'책 중 어느 것을 먼저 공부할지 고민입니다. (현재 Java언어만 알고, CS와 Spring 지식은 없는 상태입니다.) 3. 1학년 때 배운 내용(Java, HTML, JavaScript, 비교과 활동)과 이후 새로 알게된 것들이나 문제 해결 경험을 정리하려는데 어느 블로그 플렛폼이 좋을까요? ex) velg, github, notion, tistory 등 4. 군대에서 공부한 내용도 추천해주신 블로그 플렛폼에 정리할 생각입니다. 물론 스스로 공부 목적도 있지만 미흡한 내용일지라도 이렇게 기록을 남기는 것이 향후 취업에 큰 메리트가 있을까요? 5. '빅데이터 학과' 심화 수업(데이터 사이언스 기초, DB기초, DB시스템, 데이터 시각화, 데이터 마이닝, 머신러닝, 클라우드 컴퓨팅, 빅데이터 개론) '데이터 사이언스'관련 과목도 있는데 '백엔드' 지망시 저 수업을 전부 들을 필요가 있을까요? 6. 학교 복수 전공 필수라 콘텐츠IT(VR/AR, 게임) 스마트IOT(통신/보안, 임베디드) 데이터테크(데이터 사이언스) 이것들 중 어느 것을 할지 고민입니다. '벡엔드'진로에 있어 각각 무슨 장점이 있을까요? 각각 관련 기업으로 취업할 때 도움이 되겠지만, 그나마 DB관련해 배우는 '데이터 테크'가 나을지 고민입니다. '데이터 사이언티스트'진로도 생각했지만 신입 기준이 석사 or 경력이고, 데이터 분석을 할 정도의 수학에 자신이 없습니다. 7. '데이터 사이언스'가 목표인 4학년 형께서 개발자할꺼면 복수전공은 '데이터테크' 추천하시던데 어떻게 생각하시나요? 8. 제 최종 목표는 '만화 관련 커뮤니티 정보사이트 제작 및 운영'하는 것인데 이에 조금이라도 도움이될 활동은 무엇이 있을까요? 마지막으로, 자대 '진로취업 경력개발 로드맵 경진대회'에 참가해 선생님께서 말씀해 주신 내용을 '인터뷰'칸에 개시하려고 하는데 괜찮으실까요? 답변 감사합니다."
23,javascript,javascript에서 변수명을 object의 키로 사용하는 방법이 있나요?,"const subject1 = 'math'; const subject2= 'english'; const info = { subject1: 50, subject2: 55 } 위의 코드를 보면 subject1, subject2를 정의하고 나서 info를 정의했는데 결과는 아래와 같이 나옵니다. console.log(info) // { subject1: 50, subject2: 55 } 제가 원하는 형태는 { math: 50, english: 55 } 이렇게 되면 좋겠습니다. subject1과 subject2를 키로 바로 정의할수는 없나요?"
24,javascript,비전공자 개발자의 이직 준비와 시기 고민,"안녕하세요. 저는 컴퓨터와 전혀 무관한 전공에서 국비지원 학원을 6개월 다닌 후 수료하고 현재는 SM회사에서 근무중입니다. 만으로 8개월이 넘어 곧 1년이 되어 가는데 이직을 어느 시기에 할지, 준비를 어떻게 해야할지 막막하기도 하여 글을 적습니다. 학원에서는 html, css, javascript, java, spring framework, oracle DB 를 배웠고, 회사에서도 배운 내용과 거의 비슷한 환경으로 솔루션 유지보수를 하고 있습니다. 1. 선배들의 충고 우리 회사에 2-4년 근무한 선배들은 대부분 이직을 권유해요. 지금 회사에서 사용하고 있는 언어 버전도 심각하게 낮을 뿐더러 형상관리도 SVN을 사용하고 있어요. 심지어 아직 1년이 안 된 저조차 업무 난이도가 낮다는 게 체감이 되고 실력을 키울 수 있는 곳이라는 생각이 안 들어요. 2. 여유시간 지금 회사는 야근이 거의 없고 집과 직장이 비교적 가까운 편이에요. 현재 저는 사이버대를 다니고 있기 때문에 학업과 병행하려면 졸업하기 전까진 이런 조건이 맞아야겠죠. 그래서 발전의 한계를 느끼면서도 만 2년(사이버대 졸업)까지는 계속 다니는 게 맞는지 하는 생각도 드네요. 3. 새로운 환경 현재 저는 java와 spring을 이용하고 있지만 최근에 친구에게 node.js에 대해 들었어요. javascript로 서버 개발이 가능하다는 것도 흥미로웠고 앞으로의 추세도 긍정적인 편이라는 생각이 들으니 더 관심이 가더라구요. 그런데 한 번도 접해본 적이 없으니 node.js로 개발하는 회사에 가려면 새로 학원을 다니며 공부를 해야 하는 건지, 독학으로도 가능할지 가늠하기가 어렵습니다. 또한 java개발 이력만 있는데도 회사에서 채용을 해줄지도 의문이구요. 4. 개발공부 사이버대를 병행하고 있어서 개별적으로 공부하는 데에 많은 시간을 쏟기가 어려워 현재는 간단히 java의 구조나 이론 위주로 공부를 하며 블로그에 정리하고 있었어요. 비전공자다보니 이론기가 부족하다고 느꼈거든요. 근데 이런 게 도움이 될지, 코딩테스트 알고리즘 문제 풀이도 간간히 하는 게 좋을지, 그것도 아니면 대체 개발 공부를 따로 어떻게 하고 이직 준비를 어떻게 준비하면 좋을지 막막합니다. 정리하자면, 이직을 1년과 2년 어느 시기에 하는 게 더 좋을지와 이직준비는 어떻게 하는 게 좋을지, java개발자가 node.js 개발자가 되기 위해 필요한 것이 뭔지에 대해 조언이 절실이 필요합니다. 선배님들의 관심과 조언 부탁드려요🥺"
25,javascript,WebVR 구현 목적으로 하는 프론트엔드 개발자입니다. 공부순서는 추천해주실게 있으실까요?,"안녕하세요. 2년 6개월 강제(?) 풀스택에서 최근 프론트엔드로 진로를 정한 웹 개발자입니다. 목적은 웹퍼블리싱도 되는 프론트엔드 개발자 입니다. 구현하고자 하는 토이프로젝트는 Interactive Web 구현, 최종 목적은 WebVR 구현입니다. CSS -> Response Web -> Interactive Web -> WebVR(three.js) 로 공부를 할까 합니다. 현재는 강의 보며 토이프로젝트(Response Web)을 만들어 보고, 출근하면 배운거 써먹어보고 있습니다. 현재 제 레벨은 CSS 스킬이 Figma 를 봤을때 머리속에서 마크업 잘 안그려지고, CSS 개발에서 자주 멈칫, 구글링합니다. 구현된거 수정만 해보았어서, 코드스타일이 없었고 구현순서나 임시 스타일가이드를 정해서 작성해보고 있습니다. JavaScript 스킬은 custom Api 만들고 api 통신해서 여러 data 가져와서 좀 다양한 chart, table에 결과물 산출(간단한 산술식을 곁들어서) 정도, 로그인, 세션, validate, router, 필요함수 기능구현이나 리팩토링, 모듈화 정도만 해봤습니다. 질의문은 위 상황에서 추천해주시거나 수정해주고 싶으신 부분이 있으시다면 혹은 요런게 있다 더라 만이라도 알려주시면 참 감사드리겠습니다."
