,company,job,title,question,answer
220,캐럿게임즈(주),IT/웹/통신,"서류제출 > 전화합격통지 > 1차 면접 > 2차 면접""","운동 좋아하세요? (야근이 많기 때문에 체력 확인)
자신이 왜 남들과 다르다고 생각하세요?
1분 자기소개 해주세요",저를 면접봤던 분들이 제가 다니는 1년 사이에 다 나가셨더라구요.
221,팝조이(주),IT/웹/통신,"1차 서류 2차 개인면담 후 합격 불합격 여부 결정""","어떻게 해서 오게 되었는지, 자신의 장점, 어떤 게임을 만들고 싶은지",압박이 심하지도 않고 질문이 대체로 부담스럽지 않았음
222,와이즈캣(주),IT/웹/통신,"처음 서류 면접을 끝내고 3분이랑 기술 면접을 마치고 합격발표가났다.""",일단은 자기가한 포트폴리오를 처음부터 간단하게 다 설명을 하고 기본적인 기술 질문을 한다음 다른것들을 물어봤다,크게 압박은 없었으며 기본적인 질문 위주로 하셨다
223,(주)아이들상상공장,IT/웹/통신,"평균 작업 시간, 작업의 장단점 등등 기본적인 것들을 문답했습니다.""",딱히 없습니다. 전부 무난하고 보폄적인 질문들이었습니다.,무례하지 않고 부드러운 분위기였습니다.
224,노아시스템(주),IT/웹/통신,"잡코리아에서 보고 서류 넣었고 넣고 3일? 정도만에 연락이 옴.
면접은 1차 2차 두번 있음...""","2차 면접에서 친구랑 인디게임 만들어 봤다고 말하니까 '남자친구?' 하고 물어봄. 남자친구는 있는데 게임을 남친이랑 만들진 않았다고 하니까 '여자들은 보통 게임하는 이유가 남친이랑 놀기 위해서' 라고 함. 너무 구시대적이고 충격적이었음ㅋㅋ...;; 내가 남친이랑 놀다가 게임 회사 입사지원까지 했겠냐.

마스크 내려보라, 담배피냐, 술 좋아하냐... 뭐...","전체적으로 너무 불쾌했음. 1차 면접에서 받은 회사에 대한 좋은 인상을 2차 면접에서 다 날려먹음.

입사 후에도 대화하면서 느낀 거지만 성차별적 발언들을 서슴없이 하심. 근데 기억도 못하실듯ㅋㅋ... 옛날 사람이니까 어쩔 수 없으려니 싶다가도 가끔 화남."
225,(주)글립소프트,IT/웹/통신,"1차 직무 면접 이루 2차 인성면접으로 1,2차 면접 진행합니다.""","이전 회사 업무 내용?
그 업무는 그렇게 처리한 이유?
야근에 대한 생각","이전 회사 업무 내용과 처리 내용에 대해서는 이전에 했던 결과에 대해 답변을 했으며,
야근에 대해서는 긍정도 부정을 표현하지 않았습니다. 대부분의 중소기업은 야근을 한다고 생각을 하고 있어 하면 하는거라 생각했습니다."
226,(주)펀팩토리,IT/웹/통신,"전화로 통보받고 시간 정하고 면접합니다""",너무많은 질문을해서 구체적으로 생각은안나지만 질문이 많고 지원자의 생각을 많이 들으려합니다,편안한 분위기였고 압박면접이라는 생각이 들지 않았습니다
227,다다소프트(주),IT/웹/통신,"면접에서는 그냥 간단한 기술문제만 물어보고 2차로 넘어갔습니다. 2차는 별 거 없고 인성면접 느낌이었습니다.""",회사 지원 이유/자사가 서비스하는 게임을 해보았는지/카지노에 관심 많은지,그렇게 빡센 면접은 아니었습니다
228,플럼비소프트(주),IT/웹/통신,"편안한 분위기에서 진행 이력서 위주로 질문주셨습니다""",팀과 불화가 있을때 어떻게 했었는지 질문주셨고 나름 친화력으로 극복했다고 답변,나름 편한 면접이였지만 큰 기술을 요구하는 질문은 하지 않았습니다
229,재미인터랙티브(주),IT/웹/통신,"한여름 면접약속, 아무리 코로나라지만 한여름에 갔는데 물한잔도 주지 않으시지 않으시고, 물이라도 마시겠나고 묻지도 않으시더라구요^^*""","1. 퇴사사유
2. 리더쉽이 있는 자인가
3. 회사에 궁금한 점","면접시간은 길지만 비슷이야기만 반복하는 느낌..
회사에 궁금한점은 앞서 다 이야기 해주셔서.. 없어서.. 없다고 함"
